wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1600604009.345591,404083,-149.99998474121094,2500,0,3,15,22
1600604016.019843,406588,-39.99999237060547,2500,0,4,1,24
1600604024.04252,409634,-5550.2001953125,2500,0,12,534,14
1600604031.288051,412494,-3600.10009765625,2500,0,4,356,15
1600604037.9600818,415004,-69.99999237060547,2500,0,2,8,22
1600604044.641145,417549,-450.0,2500,0,3,42,25
1600604050.932369,420086,-249.99998474121094,2500,0,4,33,13
1600604058.9486122,423134,-5980.39990234375,2500,0,0,548,35
1600604065.625155,425721,-740.0,2500,0,2,85,12
1600604072.314404,428235,-89.99999237060547,2500,0,1,13,20
1600604078.995774,430739,-39.9999885559082,2500,0,0,4,25
1600604085.4032729,433248,-150.09999084472656,2499,1,2,7,21
1600604092.050774,435755,-29.999990463256836,2500,0,1,6,21
1600604099.5285618,438776,-5250.10009765625,2500,0,5,516,19
1600604106.4532402,441430,-1650.0999755859375,2500,0,3,151,26
1600604113.086255,443938,30.00000762939453,2500,0,0,8,14
1600604119.449337,446438,50.00000762939453,2500,0,0,0,20
1600604125.9490292,448939,20.00000762939453,2500,0,1,0,22
1600604132.147827,451445,8.285045623779297e-06,2500,0,2,4,19
1600604138.706719,453970,-340.0,2500,0,0,25,34
1600604145.382081,456505,-220.0,2500,0,2,33,12
1600604152.025238,459014,-129.99998474121094,2500,0,2,7,29
1600604158.17226,461528,-130.0,2500,0,1,13,24
1600604164.76417,464119,-870.0,2500,0,2,89,21
1600604171.393375,466622,40.000003814697266,2500,0,1,2,18
1600604177.8738828,469130,-49.99999237060547,2500,0,4,4,22
1600604184.712499,471808,-1830.0999755859375,2500,0,2,176,20
1600604191.319733,474441,-1290.0,2500,0,1,132,21
1600604197.889288,476943,70.00000762939453,2500,0,2,0,16
1600604204.4061399,479495,-430.0,2500,0,2,50,16
1600604210.590118,481997,50.00000762939453,2500,0,2,0,18
1600604217.168163,484517,-189.99998474121094,2500,0,0,20,24
1600604223.498059,487027,-160.09999084472656,2499,1,4,6,21
1600604231.2663941,489899,-3960.300048828125,2499,1,5,367,19
1600604237.9451861,492435,-290.0,2500,0,0,36,18
1600604244.254751,494936,30.000009536743164,2500,0,1,0,21
1600604251.146972,497537,-920.0,2500,0,3,98,16
1600604257.346842,500047,-29.999990463256836,2500,0,2,8,18
1600604263.9306922,502551,-19.99999237060547,2500,0,1,3,23
1600604270.265409,505083,-350.1000061035156,2499,1,1,31,18
1600604276.9094899,507584,10.000009536743164,2500,0,1,0,23
1600604283.901122,510099,-29.99999237060547,2500,0,3,12,13
1600604290.738351,512603,20.000009536743164,2500,0,4,0,19
1600604297.870135,515107,60.00000762939453,2500,0,1,3,15
1600604304.236664,517617,-39.99999237060547,2500,0,0,10,19
1600604310.8308601,520144,-199.99998474121094,2500,0,0,27,18
1600604317.351282,522647,30.00000762939453,2500,0,1,2,19
1600604323.5127192,525147,10.000007629394531,2500,0,0,0,24
1600604330.107738,527669,-199.99998474121094,2500,0,0,22,23
1600604336.689086,530170,50.00000762939453,2500,0,1,0,19
1600604344.689137,532762,-870.0,2500,0,1,91,20
1600604351.699666,535270,-109.99999237060547,2500,0,3,5,28
1600604359.050207,537771,20.00000762939453,2500,0,1,0,22
1600604366.0036108,540365,-850.0,2500,0,0,94,16
1600604372.599633,542893,-249.99998474121094,2500,0,0,28,22
1600604379.068602,545471,-740.0,2500,0,3,75,21
1600604385.439935,548014,-390.0,2500,0,0,43,21
1600604391.766911,550575,-540.0,2500,0,4,57,18
1600604398.176141,553159,-840.0,2500,0,2,82,25
1600604404.676175,555704,-380.0,2500,0,9,36,18
1600604410.667596,558204,-19.999988555908203,2500,0,0,0,27
1600604417.0757241,560709,30.00000762939453,2500,0,3,2,17
1600604423.900725,563337,-1220.0,2500,0,1,127,19
1600604430.5154119,565940,-960.0,2500,0,0,103,18
1600604437.061152,568474,-290.0,2500,0,1,33,20
1600604443.2559638,570996,-149.99998474121094,2500,0,4,18,18
1600604449.756185,573504,10.000007629394531,2500,0,0,8,16
1600604456.323124,576032,-250.0,2500,0,9,19,22
1600604463.564577,578941,-4000.0,2500,0,1,408,16
1600604470.0770812,581444,30.00000762939453,2500,0,2,1,19
1600604476.405338,583945,80.00000762939453,2500,0,1,0,16
1600604482.581654,586445,-9.999992370605469,2500,0,0,0,26
1600604489.027664,588981,-330.0,2500,0,3,33,22
1600604495.81872,591634,-1530.0,2500,0,3,150,25
1600604501.996198,594140,40.00000762939453,2500,0,2,4,15
1600604508.585514,596682,-380.0,2500,0,2,40,21
1600604515.189919,599288,-940.0,2500,0,1,105,13
1600604521.6978009,601806,-69.99999237060547,2500,0,1,17,14
1600604528.2959008,604309,-39.99999237060547,2500,0,3,0,26
1600604534.5721102,606837,-159.99998474121094,2500,0,10,18,13
1600604541.4864798,609499,-1650.0999755859375,2499,1,0,162,18
1600604548.635791,612308,-3991.0,2490,10,3,306,15
1600604555.186604,614826,-219.99998474121094,2500,0,4,14,29
1600604562.011919,617359,-260.0,2500,0,2,31,18
1600604568.653012,619860,-59.99999237060547,2500,0,1,0,30
1600604575.4642391,622361,-99.99999237060547,2500,0,0,1,34
1600604581.678043,624862,4.850327968597412e-06,2500,0,1,0,24
1600604588.5152571,627573,-2110.10009765625,2500,0,3,208,15
1600604595.040979,630090,-239.99998474121094,2500,0,1,16,32
1600604602.5490031,633030,-4520.2001953125,2500,0,3,437,17
1600604609.6456919,635791,-2520.0,2500,0,2,259,16
1600604616.071785,638359,-620.0,2500,0,3,65,19
1600604622.132111,640860,-130.0,2500,0,1,0,37
1600604629.326893,643585,-2190.0,2500,0,1,224,19
1600604635.9682481,646230,-1470.0,2500,0,2,143,27
1600604642.89603,648932,-2100.10009765625,2500,0,0,202,23
1600604649.326514,651477,-420.0,2500,0,1,44,22
1600604655.848439,654040,-1310.800048828125,2492,8,1,62,13
1600604662.371202,656573,-920.5999755859375,2494,6,2,31,24
1600604669.1599329,659296,-2230.0,2500,0,2,221,25
1600604675.640724,661797,9.045004844665527e-06,2500,0,1,0,24
1600604681.796642,664310,-69.99999237060547,2500,0,3,10,19
1600604690.013088,667399,-5990.10009765625,2500,0,1,588,25
1600604696.238237,669902,-89.99999237060547,2500,0,3,0,31
1600604703.058083,672532,-1330.0,2500,0,3,127,28
1600604709.271256,675035,20.00000762939453,2500,0,3,0,20
1600604715.792404,677543,30.00000762939453,2500,0,0,8,14
1600604721.983907,680045,10.000008583068848,2500,0,1,1,22
1600604728.535831,682550,40.00000762939453,2500,0,2,3,16
1600604734.7431521,685053,-29.99999237060547,2500,0,3,0,25
1600604741.451068,687555,90.00000762939453,2500,0,2,0,14
1600604748.563355,690055,40.00000762939453,2500,0,0,0,21
1600604755.3237,692557,-9.999990463256836,2500,0,2,0,24
1600604762.515776,695078,-220.0,2500,0,0,21,26
1600604769.57507,697579,30.000009536743164,2500,0,1,0,21
1600604776.983385,700080,-9.999992370605469,2500,0,1,0,25
1600604784.114586,702682,-1010.0,2500,0,4,98,24
1600604790.863188,705190,-89.99999237060547,2500,0,3,5,26
1600604797.223723,707693,-19.999990463256836,2500,0,3,0,24
1600604803.786335,710194,20.000009536743164,2500,0,1,0,22
1600604809.997775,712703,-260.0,2500,0,3,6,42
1600604816.655034,715205,20.000009536743164,2500,0,2,0,21
1600604825.3427079,718472,-7990.39990234375,2500,0,0,767,17
1600604831.412878,720972,60.00000762939453,2500,0,0,0,19
1600604837.8778949,723474,20.00000762939453,2500,0,2,0,21
1600604844.053542,725974,-109.99999237060547,2500,0,0,0,36
1600604850.931863,728674,-2030.0999755859375,2500,0,1,199,18
1600604857.879817,731287,-1150.0999755859375,2500,0,10,103,17
1600604864.142952,733791,70.00000762939453,2500,0,1,3,14
1600604872.3186839,736795,-5070.10009765625,2500,0,0,504,18
1600604880.77936,739985,-7150.2998046875,2500,0,2,688,20
1600604889.087389,743182,-6940.0,2500,0,0,697,22
1600604895.98417,745889,-2490.39990234375,2496,4,5,202,27
1600604902.166134,748404,-139.99998474121094,2500,0,5,10,24
1600604908.6618721,750906,60.00000762939453,2500,0,2,0,17
1600604915.881213,753738,-3350.199951171875,2500,0,0,332,8
1600604923.531818,756684,-4560.2001953125,2500,0,0,446,15
1600604930.049132,759226,-310.0,2500,0,2,40,14
1600604936.5382478,761731,-19.999990463256836,2500,0,1,4,22
1600604942.738423,764258,-249.99998474121094,2500,0,1,26,23
1600604949.360496,766836,-1380.699951171875,2493,7,11,67,15
1600604955.93387,769390,-1300.800048828125,2492,8,1,53,21
1600604962.713102,771970,-770.0,2500,0,0,80,22
1600604968.89579,774478,-19.999990463256836,2500,0,1,7,19
1600604975.264224,776992,-89.99999237060547,2500,0,2,12,20
1600604981.2575161,779493,120.00000762939453,2500,0,1,0,12
1600604987.869833,782013,-159.99998474121094,2500,0,4,16,21
1600604994.530818,784515,50.00000762939453,2500,0,1,1,18
1600605004.171338,788126,-11890.900390625,2500,0,5,1106,13
1600605012.823241,791447,-9020.7998046875,2500,0,4,817,26
1600605018.971877,793947,40.00000762939453,2500,0,0,0,21
1600605025.7727308,796453,10.000008583068848,2500,0,2,4,18
1600605033.264479,799157,-2140.199951171875,2500,0,0,204,15
1600605041.8884711,802302,-7020.60009765625,2500,0,1,644,22
1600605049.842339,805107,-3270.300048828125,2500,0,4,301,17
1600605057.05846,807625,-690.5999755859375,2494,6,1,17,16
1600605064.0766459,810133,-690.7000122070312,2493,7,0,8,16
1600605071.811711,812949,-3430.300048828125,2500,0,1,315,22
1600605078.040722,815450,80.00000762939453,2500,0,1,0,16
1600605084.671406,817950,70.00000762939453,2500,0,0,0,18
1600605092.687026,820807,-3640.10009765625,2500,0,1,356,22
1600605099.682503,823310,-9.999990463256836,2500,0,3,0,23
1600605105.9981,825817,-29.99999237060547,2500,0,7,0,21
1600605112.618664,828327,-29.999990463256836,2500,0,2,8,18
1600605118.691607,830837,20.00000762939453,2500,0,3,7,13
1600605124.9577432,833338,30.00000762939453,2500,0,1,0,21
1600605131.321301,835839,9.045004844665527e-06,2500,0,1,0,24
1600605138.6156428,838340,30.00000762939453,2500,0,1,0,21
1600605146.108166,840846,40.00000762939453,2500,0,5,1,15
1600605154.335977,843741,-3880.0,2500,0,2,393,18
1600605162.590196,846495,-2470.0,2500,0,6,248,18
1600605170.183433,849028,-280.0,2500,0,2,31,20
1600605177.356145,851564,-280.0,2500,0,2,34,17
1600605184.9086452,854065,40.00000762939453,2500,0,1,0,20
1600605191.74925,856565,80.00000762939453,2500,0,0,0,17
1600605198.478098,859065,70.00000762939453,2500,0,0,0,18
1600605204.706911,861566,100.00000762939453,2500,0,1,0,14
1600605211.241601,864068,10.000008583068848,2500,0,2,0,22
1600605217.76911,866571,-29.999990463256836,2500,0,3,0,25
1600605223.979083,869082,-59.99999237060547,2500,0,4,7,20
1600605230.445316,871583,-9.999990463256836,2500,0,1,0,25
1600605237.417985,874108,-260.0,2500,0,2,23,26
1600605244.742783,876657,-400.0,2500,0,1,48,16
1600605253.048796,879377,-2330.199951171875,2498,2,2,218,18
1600605260.783224,881979,-1040.0,2500,0,1,101,27
1600605268.667517,884655,-1740.0,2500,0,1,175,23
1600605275.954834,887327,-1700.0,2500,0,0,172,23
1600605285.701073,890642,-8830.7998046875,2500,0,0,815,13
1600605292.380276,893144,30.00000762939453,2500,0,2,0,20
1600605300.674759,896052,-4390.39990234375,2500,0,1,407,16
1600605310.659081,899546,-10400.5,2500,0,3,991,21
1600605317.4637141,902120,-940.0,2500,0,0,74,45
1600605325.159615,905050,-4640.39990234375,2500,0,0,430,19
1600605331.808228,907568,-129.99998474121094,2500,0,1,17,20
1600605338.9937332,910219,-1490.0,2500,0,3,148,23
1600605345.6775281,912728,-29.9999942779541,2500,0,1,8,19
1600605352.997292,915308,-910.0999755859375,2499,1,1,79,26
1600605359.937501,917829,-149.99998474121094,2500,0,0,21,19
1600605366.716034,920333,-300.1000061035156,2499,1,0,4,41
1600605377.073026,924402,-16901.30078125,2497,3,1,1568,16
1600605383.819736,926922,-1020.8999633789062,2491,9,3,17,17
1600605390.345245,929454,-1010.7000122070312,2493,7,0,32,24
1600605396.695133,931954,40.00000762939453,2500,0,0,0,21
1600605403.382596,934458,30.000009536743164,2500,0,1,3,18
1600605410.1885939,936960,30.00000762939453,2500,0,0,2,20
1600605416.646538,939463,-29.999990463256836,2500,0,1,2,25
1600605423.418148,941965,10.000008583068848,2500,0,0,2,22
1600605429.850155,944466,20.000009536743164,2500,0,0,1,22
1600605436.416965,946982,-99.99999237060547,2500,0,3,13,19
1600605443.09567,949514,-160.0,2500,0,0,32,9
1600605449.517657,952035,-149.99998474121094,2500,0,0,21,19
1600605455.982291,954536,80.00000762939453,2500,0,1,0,16
1600605462.053767,957040,10.000007629394531,2500,0,4,0,20
1600605468.320263,959543,-0.09999247640371323,2499,1,1,2,12
1600605474.679519,962075,-640.3999633789062,2496,4,3,29,17
1600605480.658856,964604,-520.2999877929688,2497,3,0,29,18
1600605486.8608031,967145,-710.3999633789062,2496,4,1,40,15
1600605493.068683,969647,20.00000762939453,2500,0,2,0,21
1600605499.318091,972183,-440.0,2500,0,9,27,33
1600605505.4367738,974683,50.00000762939453,2500,0,0,0,20
1600605511.909628,977184,30.0000057220459,2500,0,1,0,21
1600605517.9218318,979684,40.00000762939453,2500,0,0,0,21
1600605524.836292,982443,-2850.300048828125,2497,3,2,257,21
1600605530.687884,984944,40.00000762939453,2500,0,1,0,20
1600605536.944536,987466,-159.99998474121094,2500,0,0,22,19
1600605543.197273,989989,-210.0,2500,0,0,23,23
1600605549.5036979,992619,-1640.4000244140625,2497,3,4,126,19
1600605555.689107,995129,-330.29998779296875,2497,3,0,10,18
1600605561.572653,997631,9.804964065551758e-06,2500,0,2,0,23
1600605567.821858,1000132,100.00000762939453,2500,0,1,0,14
1600605574.038452,1002636,9.045004844665527e-06,2500,0,4,0,21
1600605579.9485471,1005136,8.277595043182373e-06,2500,0,0,0,25
1600605586.1679082,1007636,5.610287189483643e-06,2500,0,0,0,25
1600605592.798053,1010338,-2150.199951171875,2500,0,0,202,18
1600605600.7930748,1013445,-6610.60009765625,2500,0,2,605,19
