wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1600619156.8890932,251923,-79.99999237060547,2500,0,12,0,21
1600619163.857939,254831,-4030.0,2500,0,6,402,20
1600619170.504682,257486,-1560.0,2500,0,8,147,26
1600619176.7387788,260050,-580.0,2500,0,9,55,19
1600619182.9861271,262588,-420.0,2500,0,5,33,29
1600619189.255113,265208,-1220.0,2500,0,11,109,27
1600619195.8397162,267791,-870.0,2500,0,7,76,29
1600619202.998774,270837,-5730.10009765625,2499,1,15,531,42
1600619209.2074702,273374,-370.0,2500,0,12,25,25
1600619216.613921,276476,-6070.0,2500,0,3,599,30
1600619223.110837,278982,-109.99999237060547,2500,0,6,0,30
1600619230.2911282,281741,-2540.0,2500,0,6,253,20
1600619236.486909,284257,-280.0,2500,0,3,13,37
1600619242.781268,286761,110.00000762939453,2500,0,4,0,10
1600619248.715368,289278,-219.99998474121094,2500,0,7,10,30
1600619256.338885,292379,-5860.0,2500,0,7,594,10
1600619262.118081,294895,-9.999993324279785,2500,0,4,12,10
1600619268.8482828,297696,-2920.0,2500,0,4,297,16
1600619275.0943859,300255,-510.0,2500,0,4,55,17
1600619281.3396292,302839,-800.0,2500,0,1,83,21
1600619289.201656,306019,-6740.0,2500,0,3,677,19
1600619295.4963,308521,40.0000114440918,2500,0,2,0,19
1600619301.459425,311024,10.000008583068848,2500,0,3,0,21
1600619308.0451698,313708,-1770.0,2500,0,4,180,18
1600619314.2895172,316270,-570.0,2500,0,2,60,20
1600619320.563642,318818,-390.0,2500,0,5,43,16
1600619326.796384,321402,-610.0,2500,0,2,82,2
1600619333.482948,324132,-2090.0,2500,0,5,225,4
1600619339.753022,326676,-250.0,2500,0,4,40,6
1600619345.743208,329180,170.0,2500,0,2,2,4
1600619352.069302,331686,180.0,2500,0,5,1,1
1600619358.987689,334471,-2600.0,2500,0,5,280,0
1600619364.800132,336983,90.00000762939453,2500,0,3,9,4
1600619371.2462149,339639,-1310.0,2500,0,4,152,0
1600619377.512737,342145,170.0,2500,0,5,1,2
1600619383.739866,344782,-1120.0,2500,0,2,135,0
1600619389.962946,347311,-130.0,2500,0,6,23,9
1600619398.734698,350738,-10191.099609375,2495,5,1,926,7
1600619406.3734899,353894,-6590.10009765625,2500,0,7,649,18
1600619412.995039,356568,-1620.0,2500,0,0,174,13
1600619419.5879118,359175,-840.0,2500,0,2,105,2
1600619425.531936,361726,-280.0,2500,0,1,50,2
1600619431.8449438,364231,120.00000762939453,2500,0,5,0,8
1600619438.174572,366735,180.0,2500,0,4,0,3
1600619444.311687,369319,-590.0,2500,0,1,83,0
1600619450.461615,371936,-1420.5,2495,5,5,112,0
1600619456.691034,374459,20.000003814697266,2500,0,7,16,0
1600619462.892301,377033,-490.0,2500,0,12,62,0
1600619469.200171,379550,80.0,2500,0,6,11,0
1600619475.4760919,382085,-200.09999084472656,2499,1,8,27,0
1600619481.727008,384645,-510.0,2500,0,4,56,16
1600619487.7066119,387146,90.00000762939453,2500,0,1,0,15
1600619493.9246578,389646,180.0,2500,0,0,0,7
1600619499.706995,392148,230.0,2500,0,2,0,0
1600619506.010842,394664,90.0,2500,0,3,13,0
1600619512.3203819,397188,4.105269908905029e-06,2500,0,1,23,1
1600619518.2954009,399699,140.0,2500,0,3,8,0
1600619525.253831,402554,-3300.0,2500,0,3,352,0
1600619531.562198,405062,-300.3999938964844,2496,4,1,7,7
1600619537.850868,407592,-350.29998779296875,2497,3,0,30,0
1600619544.1170628,410112,50.000003814697266,2500,0,3,17,0
1600619550.11429,412632,50.000003814697266,2500,0,1,19,0
1600619556.405418,415160,-170.09999084472656,2499,1,5,23,4
1600619562.6600971,417727,-1160.699951171875,2493,7,0,67,4
1600619568.886671,420294,-850.4000244140625,2496,4,2,65,3
1600619574.962632,422795,240.0,2500,0,1,0,0
1600619580.8454888,425303,170.0,2500,0,0,8,0
1600619587.118273,427820,50.000003814697266,2500,0,2,15,3
1600619593.222239,430320,240.0,2500,0,0,0,1
1600619599.479454,432822,230.0,2500,0,2,0,0
1600619605.607973,435358,-110.0,2500,0,2,34,0
1600619611.5473459,437862,210.0,2500,0,1,3,0
1600619617.751752,440396,-90.0,2500,0,1,33,0
1600619623.860214,442923,-19.999996185302734,2500,0,3,24,0
1600619630.1179671,445460,-120.0,2500,0,2,35,0
1600619636.068303,447977,80.0,2500,0,3,14,0
1600619642.412391,450489,29.90000343322754,2499,1,3,9,0
1600619648.827687,452993,210.0,2500,0,2,2,0
1600619654.79822,455545,-310.0,2500,0,0,52,4
1600619660.9323368,458069,-390.3999938964844,2496,4,1,23,0
1600619667.1614451,460569,230.0,2500,0,0,0,2
1600619673.559072,463153,-610.0,2500,0,2,82,2
1600619679.857065,465682,-39.999996185302734,2500,0,1,28,0
1600619686.033716,468264,-920.2999877929688,2497,3,3,79,5
1600619692.2643929,470853,-650.0,2500,0,0,89,1
1600619698.5195992,473373,-390.3999938964844,2496,4,5,15,4
1600619704.429923,475887,40.00000762939453,2500,0,4,10,7
1600619710.6811142,478388,210.0,2500,0,1,0,3
1600619716.6311738,480888,250.0,2500,0,0,0,0
1600619722.83159,483391,220.0,2500,0,2,1,0
1600619728.9657972,485940,-250.0,2500,0,4,45,1
1600619734.9028008,488443,190.0,2500,0,3,0,3
1600619741.1249259,490980,-120.0,2500,0,0,37,0
1600619747.257754,493514,-90.0,2500,0,0,34,0
1600619753.364776,496020,170.0,2500,0,3,3,2
1600619759.241229,498558,-180.0,2500,0,0,38,5
1600619766.1960142,501302,-2230.0,2500,0,1,243,4
1600619772.5385869,503823,40.000003814697266,2500,0,0,21,0
1600619778.693984,506416,-1080.4000244140625,2496,4,1,92,0
1600619784.5162728,508922,190.0,2500,0,3,3,0
1600619790.841137,511422,250.0,2500,0,0,0,0
1600619797.756704,514250,-3030.0,2500,0,0,328,0
1600619803.9414551,516759,160.0,2500,0,3,6,0
1600619809.81896,519264,200.0,2500,0,0,5,0
1600619818.166934,522640,-8610.099609375,2500,0,3,873,0
1600619824.093857,525141,240.0,2500,0,1,0,0
1600619831.401452,528026,-3700.10009765625,2500,0,3,382,0
1600619840.768801,531776,-13050.7998046875,2500,0,0,1250,0
1600619851.572885,536094,-19131.19921875,2500,0,3,1815,0
1600619860.953878,539958,-13990.599609375,2499,1,1,1363,0
1600619867.219521,542474,90.0,2500,0,3,13,0
1600619873.145108,544990,90.0,2500,0,5,11,0
1600619882.6810691,548803,-13680.7998046875,2500,0,1,1312,0
1600619888.9268181,551314,140.0,2500,0,2,9,0
1600619894.866954,553822,170.0,2500,0,1,7,0
1600619901.418278,556485,-1380.0,2500,0,0,163,0
1600619908.746807,559364,-3640.10009765625,2500,0,1,378,0
1600619914.8597388,561885,40.000003814697266,2500,0,1,20,0
1600619921.153665,564389,210.0,2500,0,1,3,0
1600619927.6310909,567098,-1840.0,2500,0,0,209,0
1600619934.062251,569733,-1100.0,2500,0,2,133,0
1600619939.856767,572269,-110.0,2500,0,1,35,0
1600619946.106307,574780,140.0,2500,0,0,11,0
1600619952.417892,577354,-690.2000122070312,2498,2,0,74,0
1600619958.6187,579870,90.0,2500,0,1,15,0
1600619964.781356,582475,-910.0999755859375,2500,0,2,103,1
1600619971.071007,585067,-1170.5,2495,5,1,91,0
1600619977.174162,587596,-140.09999084472656,2499,1,2,27,0
1600619983.304918,590106,19.900005340576172,2499,1,1,9,3
1600619989.264122,592619,120.0,2500,0,0,13,0
1600619995.622069,595121,230.0,2500,0,0,2,0
1600620002.389802,597978,-3420.10009765625,2500,0,3,354,0
1600620008.644371,600510,-70.0,2500,0,1,31,0
1600620014.938293,603033,20.000003814697266,2500,0,0,23,0
1600620020.891605,605565,-70.0,2500,0,0,32,0
1600620027.1029062,608069,210.0,2500,0,4,0,0
1600620033.386606,610573,210.0,2500,0,3,1,0
1600620039.631039,613161,-630.0,2500,0,1,87,0
1600620045.8764958,615681,50.000003814697266,2500,0,0,20,0
1600620052.184642,618365,-1790.199951171875,2499,1,0,184,0
1600620058.300647,620867,230.0,2500,0,1,1,0
1600620064.477325,623388,40.000003814697266,2500,0,0,21,0
1600620070.465909,625889,240.0,2500,0,1,0,0
1600620076.786315,628391,230.0,2500,0,1,1,0
1600620083.341428,631121,-2350.300048828125,2499,1,0,230,0
1600620089.4415,633625,210.0,2500,0,3,1,0
1600620095.389226,636136,140.0,2500,0,0,11,0
1600620101.978389,638738,-770.0,2500,0,1,101,0
1600620107.770062,641238,240.0,2500,0,0,0,1
1600620115.0794199,644204,-5120.7001953125,2496,4,2,464,1
1600620121.3278568,646727,10.000003814697266,2500,0,2,21,1
1600620127.6129432,649233,190.0,2500,0,0,6,0
1600620134.2180638,651957,-2230.199951171875,2499,1,3,221,4
1600620140.829108,654681,-2190.199951171875,2500,0,0,224,0
1600620149.335695,657942,-7660.2998046875,2500,0,57,704,0
1600620155.3291562,660444,210.0,2500,0,0,2,2
1600620161.4594991,662950,190.0,2500,0,6,0,0
1600620167.3532312,665455,200.0,2500,0,1,4,0
1600620173.517206,667957,230.0,2500,0,2,0,0
1600620179.313674,670458,240.0,2500,0,1,0,0
1600620185.570055,672959,240.0,2500,0,1,0,0
1600620193.892821,676325,-8710.2998046875,2500,0,0,866,0
1600620200.151375,678826,240.0,2500,0,1,0,0
1600620206.097664,681326,250.0,2500,0,0,0,0
1600620212.26575,683830,210.0,2500,0,0,4,0
1600620218.365026,686342,-190.3000030517578,2497,3,1,11,2
1600620224.229245,688868,-9.999996185302734,2500,0,1,25,0
1600620230.854505,691470,-880.0999755859375,2500,0,0,102,1
1600620236.7589061,694014,-210.0,2500,0,0,44,2
1600620244.296763,696980,-4710.2998046875,2500,0,1,465,0
1600620250.546224,699544,-390.0,2500,0,63,1,0
1600620256.5509279,702044,250.0,2500,0,0,0,0
1600620262.791785,704546,230.0,2500,0,0,2,0
1600620268.736248,707065,60.000003814697266,2500,0,19,0,0
1600620274.99168,709595,-69.99999237060547,2500,0,10,20,2
1600620281.290438,712164,-450.0,2500,0,3,66,1
1600620287.792423,714667,220.0,2500,0,3,0,0
1600620294.35264,717169,230.0,2500,0,2,0,0
1600620301.150292,719670,240.0,2500,0,1,0,0
1600620307.824675,722230,-350.0,2500,0,2,58,0
1600620317.787074,725972,-13070.900390625,2498,2,1,1241,0
1600620324.367404,728474,230.0,2500,0,2,0,0
1600620330.58454,730974,250.0,2500,0,0,0,0
1600620337.112525,733474,250.0,2500,0,0,0,0
1600620343.252762,735975,240.0,2500,0,1,0,0
1600620349.64434,738505,-49.999996185302734,2500,0,0,30,0
1600620356.2389948,741006,240.0,2500,0,0,1,0
1600620362.5593972,743506,250.0,2500,0,0,0,0
1600620369.3190029,746008,230.0,2500,0,0,2,0
1600620375.728534,748513,200.0,2500,0,1,4,0
1600620382.270897,751014,240.0,2500,0,0,1,0
1600620388.481308,753515,240.0,2500,0,1,0,0
1600620395.156323,756040,3.725290298461914e-06,2500,0,1,24,0
1600620401.773182,758581,-160.0,2500,0,0,41,0
1600620408.8595588,761470,-3750.10009765625,2500,0,2,387,1
1600620415.383635,763970,250.0,2500,0,0,0,0
1600620421.991858,766485,100.0,2500,0,15,0,0
1600620428.133617,768986,220.0,2500,0,1,0,2
1600620434.794042,771490,210.0,2500,0,4,0,0
1600620441.056212,774005,100.0,2500,0,9,6,0
1600620447.530134,776505,250.0,2500,0,0,0,0
1600620454.026558,779059,-290.0,2500,0,1,53,0
1600620460.688724,781577,70.0,2500,0,4,14,0
1600620467.896371,784488,-4060.199951171875,2500,0,1,410,0
1600620474.357484,786996,170.0,2500,0,2,6,0
1600620482.528515,790216,-7250.2998046875,2500,0,3,717,0
1600620489.152457,792720,210.0,2500,0,3,1,0
1600620495.763007,795267,-220.0,2500,0,0,47,0
1600620502.319666,797833,-410.0,2500,0,2,64,0
1600620508.535978,800342,160.0,2500,0,3,6,0
1600620515.215093,802843,240.0,2500,0,1,0,0
1600620521.5427892,805346,220.0,2500,0,3,0,0
1600620528.029504,807847,240.0,2500,0,0,1,0
1600620534.489179,810393,-210.0,2500,0,2,44,0
1600620540.7328,812894,240.0,2500,0,1,0,0
1600620547.358606,815402,170.0,2500,0,8,0,0
1600620553.81736,817903,240.0,2500,0,1,0,0
1600620560.35742,820405,230.0,2500,0,2,0,0
1600620568.0311391,823529,-6120.10009765625,2500,0,2,622,3
1600620574.67439,826029,220.0,2500,0,0,0,3
1600620580.8121421,828529,250.0,2500,0,0,0,0
1600620587.330372,831036,130.0,2500,0,0,7,5
1600620593.972965,833538,210.0,2500,0,2,0,2
1600620600.332428,836039,240.0,2500,0,1,0,0
1600620606.877101,838583,-230.0,2500,0,2,42,4
1600620613.198983,841087,210.0,2500,0,2,2,0
1600620619.742209,843590,220.0,2500,0,3,0,0
1600620626.294993,846100,150.0,2500,0,0,10,0
1600620632.6622121,848600,250.0,2500,0,0,0,0
1600620639.294975,851101,240.0,2500,0,1,0,0
1600620645.64316,853602,240.0,2500,0,1,0,0
1600620652.114435,856102,250.0,2500,0,0,0,0
1600620658.328522,858602,250.0,2500,0,0,0,0
1600620664.9694898,861102,250.0,2500,0,0,0,0
1600620671.1758568,863602,250.0,2500,0,0,0,0
1600620677.788666,866105,190.0,2500,0,3,0,3
1600620684.0905652,868605,250.0,2500,0,0,0,0
1600620690.6128058,871107,230.0,2500,0,2,0,0
1600620697.2402802,873608,240.0,2500,0,0,1,0
1600620703.92903,876207,-740.0,2500,0,2,97,0
1600620710.0747478,878710,220.0,2500,0,1,2,0
1600620716.9601321,881304,-690.0,2500,0,6,88,0
1600620723.9980779,884075,-2560.10009765625,2500,0,1,270,0
1600620730.641574,886589,110.0,2500,0,2,12,0
1600620737.348243,889212,-980.0,2500,0,1,122,0
1600620744.040792,891720,170.0,2500,0,0,8,0
1600620750.856273,894246,-9.999996185302734,2500,0,2,24,0
1600620759.143075,897453,-7120.2998046875,2500,0,707,0,0
1600620765.6872058,899971,70.0,2500,0,8,10,0
1600620771.8768551,902474,220.0,2500,0,3,0,0
1600620778.357648,904986,130.0,2500,0,1,11,0
1600620784.576381,907487,240.0,2500,0,1,0,0
1600620791.233962,909987,250.0,2500,0,0,0,0
1600620797.529341,912490,220.0,2500,0,3,0,0
1600620804.173632,914991,240.0,2500,0,1,0,0
1600620810.3521678,917493,230.0,2500,0,2,0,0
1600620816.85819,919993,250.0,2500,0,0,0,0
1600620823.115283,922495,220.0,2500,0,0,2,1
1600620829.676595,924995,250.0,2500,0,0,0,0
1600620836.1235142,927495,250.0,2500,0,0,0,0
1600620842.39434,929995,250.0,2500,0,0,0,0
1600620849.0613902,932495,250.0,2500,0,0,0,0
1600620855.362069,934997,230.0,2500,0,1,1,0
1600620862.013889,937498,240.0,2500,0,1,0,0
1600620868.538392,939999,240.0,2500,0,1,0,0
1600620875.304624,942508,160.0,2500,0,0,9,0
1600620881.533366,945009,240.0,2500,0,1,0,0
1600620888.0372329,947510,240.0,2500,0,1,0,0
1600620894.6742442,950020,140.0,2500,0,10,0,1
1600620900.9581969,952522,210.0,2500,0,2,0,2
1600620907.633211,955022,250.0,2500,0,0,0,0
1600620913.9509969,957523,160.0,2500,0,1,0,8
1600620920.453417,960034,140.0,2500,0,2,9,0
1600620926.584159,962536,190.0,2500,0,2,0,4
1600620933.1604328,965065,-59.999996185302734,2500,0,16,13,2
1600620939.795862,967581,60.000003814697266,2500,0,16,0,3
1600620945.9819891,970097,50.000003814697266,2500,0,6,10,4
1600620952.470994,972598,120.00000762939453,2500,0,1,0,12
1600620959.030493,975149,-310.0,2500,0,0,51,5
1600620965.3577669,977649,200.0,2500,0,0,0,5
1600620972.057386,980149,250.0,2500,0,0,0,0
1600620978.773422,982668,60.000003814697266,2500,0,1,18,0
1600620985.0730538,985170,150.0,2500,0,2,0,8
1600620992.867166,988144,-4890.39990234375,2500,0,0,474,0
1600620999.659904,990684,-150.0,2500,0,1,39,0
1600621006.297469,993184,250.0,2500,0,0,0,0
1600621012.448805,995685,240.0,2500,0,1,0,0
1600621019.047959,998200,100.0,2500,0,3,12,0
1600621026.07461,1001028,-3160.10009765625,2500,0,5,323,3
1600621032.6473448,1003531,220.0,2500,0,1,2,0
1600621039.047872,1006037,180.0,2500,0,6,0,1
1600621045.751235,1008554,80.0,2500,0,0,17,0
1600621051.8871381,1011069,100.0,2500,0,0,15,0
1600621058.348106,1013570,220.0,2500,0,1,0,2
1600621064.9841468,1016075,200.0,2500,0,1,4,0
1600621072.354344,1018949,-3490.0,2500,0,3,371,0
1600621078.958694,1021452,220.0,2500,0,3,0,0
1600621085.1166131,1023965,120.0,2500,0,0,13,0
1600621091.721793,1026466,240.0,2500,0,1,0,0
1600621098.085126,1028966,250.0,2500,0,0,0,0
1600621104.762145,1031466,210.0,2500,0,0,0,4
1600621111.122835,1033969,220.0,2500,0,1,2,0
1600621117.800973,1036471,210.0,2500,0,2,0,2
1600621124.479651,1039091,-950.0,2500,0,0,120,0
1600621131.029563,1041631,-180.0,2500,0,40,0,3
1600621137.520021,1044131,240.0,2500,0,0,0,1
1600621143.7814898,1046631,250.0,2500,0,0,0,0
1600621150.4406269,1049135,200.0,2500,0,4,0,1
1600621157.273736,1051660,-9.999996185302734,2500,0,0,25,1
1600621163.568634,1054165,180.0,2500,0,5,0,2
1600621170.086807,1056697,-70.0,2500,0,2,30,0
1600621176.574816,1059206,140.0,2500,0,3,6,2
1600621182.7205389,1061709,150.0,2500,0,3,0,7
1600621189.255306,1064210,200.0,2500,0,1,0,4
1600621195.578086,1066718,170.0,2500,0,3,5,0
1600621202.216995,1069271,-280.0,2500,0,2,51,0
1600621208.862615,1071773,220.0,2500,0,2,0,1
1600621215.506399,1074323,-260.0,2500,0,3,47,1
1600621221.8150778,1076824,210.0,2500,0,0,1,3
1600621228.4658382,1079344,10.000005722045898,2500,0,0,20,4
1600621236.286589,1082385,-5590.39990234375,2500,0,2,539,3
1600621242.6397,1084892,170.0,2500,0,1,6,1
1600621249.230888,1087421,-39.999996185302734,2500,0,0,29,0
1600621255.928074,1090124,-2030.199951171875,2500,0,1,202,5
1600621264.707325,1093516,-9480.7998046875,2500,0,3,889,1
1600621271.530685,1096114,-780.0,2500,0,0,98,5
1600621278.070068,1098615,230.0,2500,0,1,0,1
1600621284.8002071,1101132,80.0,2500,0,0,17,0
1600621291.39945,1103633,200.0,2500,0,1,0,4
1600621297.549176,1106133,250.0,2500,0,0,0,0
1600621304.134486,1108634,200.0,2500,0,1,0,4
1600621310.328209,1111134,250.0,2500,0,0,0,0
1600621318.356718,1114257,-6480.5,2500,0,2,621,0
1600621324.522997,1116758,230.0,2500,0,1,0,1
1600621331.1554172,1119260,230.0,2500,0,2,0,0
1600621337.4406872,1121761,240.0,2500,0,1,0,0
1600621344.103673,1124271,150.0,2500,0,0,10,0
1600621350.411712,1126772,240.0,2500,0,1,0,0
1600621357.2447228,1129274,230.0,2500,0,2,0,0
1600621363.561013,1131774,240.0,2500,0,0,0,1
1600621370.049085,1134279,200.0,2500,0,5,0,0
1600621376.521537,1136854,-1100.5999755859375,2494,6,2,73,0
1600621383.003178,1139406,-670.4000244140625,2496,4,4,48,0
1600621389.625529,1141965,-350.0,2500,0,1,58,1
1600621396.452699,1144474,160.0,2500,0,0,9,0
1600621402.79983,1146975,240.0,2500,0,1,0,0
1600621409.301585,1149478,220.0,2500,0,3,0,0
1600621415.528499,1151978,250.0,2500,0,0,0,0
1600621422.1058261,1154478,250.0,2500,0,0,0,0
1600621428.577918,1157079,-760.0,2500,0,1,100,0
1600621435.089393,1159581,230.0,2500,0,2,0,0
1600621441.230711,1162082,240.0,2500,0,0,1,0
1600621447.8300102,1164582,250.0,2500,0,0,0,0
1600621454.138709,1167082,250.0,2500,0,0,0,0
1600621461.3075688,1169582,250.0,2500,0,0,0,0
1600621470.714562,1172888,-8410.599609375,2500,0,3,803,0
1600621477.326167,1175388,210.0,2500,0,0,0,4
1600621483.9879098,1177890,230.0,2500,0,2,0,0
1600621490.188534,1180397,180.0,2500,0,3,4,0
1600621496.765414,1182951,-290.0,2500,0,0,54,0
1600621503.316182,1185522,-460.0,2500,0,0,71,0
1600621509.837137,1188023,240.0,2500,0,1,0,0
1600621520.008394,1192039,-16431.5,2500,0,1,1515,2
1600621531.965877,1196753,-24002.099609375,2500,0,5,2209,1
1600621538.455254,1199254,240.0,2500,0,1,0,0
1600621544.688716,1201755,240.0,2500,0,1,0,0
1600621551.303885,1204337,-570.0,2500,0,4,78,0
1600621557.792332,1206863,-9.999996185302734,2500,0,0,26,0
1600621564.3536808,1209363,220.0,2500,0,0,0,3
1600621570.674187,1211864,240.0,2500,0,1,0,0
1600621577.357623,1214367,220.0,2500,0,3,0,0
1600621583.707359,1216867,250.0,2500,0,0,0,0
1600621590.357745,1219375,170.0,2500,0,8,0,0
1600621597.143166,1222003,-1030.0,2500,0,22,106,0
1600621603.687799,1224505,230.0,2500,0,2,0,0
1600621609.846763,1227005,250.0,2500,0,0,0,0
1600621616.277281,1229505,250.0,2500,0,0,0,0
1600621622.881679,1232006,240.0,2500,0,1,0,0
1600621629.152168,1234512,180.0,2500,0,6,0,1
1600621635.821901,1237012,250.0,2500,0,0,0,0
1600621642.148716,1239514,230.0,2500,0,2,0,0
1600621648.596595,1242015,240.0,2500,0,1,0,0
1600621654.831251,1244517,230.0,2500,0,2,0,0
1600621661.516041,1247100,-580.0,2500,0,4,79,0
1600621667.983445,1249601,240.0,2500,0,1,0,0
1600621674.461697,1252104,220.0,2500,0,3,0,0
1600621680.775368,1254609,200.0,2500,0,5,0,0
1600621687.4060988,1257215,-910.0999755859375,2500,0,0,106,0
1600621693.9900742,1259715,250.0,2500,0,0,0,0
1600621700.608106,1262218,220.0,2500,0,3,0,0
1600621707.0742311,1264719,240.0,2500,0,1,0,0
1600621713.8737102,1267219,250.0,2500,0,0,0,0
1600621720.209337,1269720,240.0,2500,0,1,0,0
1600621726.668423,1272220,250.0,2500,0,0,0,0
1600621732.8142378,1274728,170.0,2500,0,5,3,0
1600621739.289975,1277234,-220.39999389648438,2496,4,0,6,1
1600621745.452707,1279736,230.0,2500,0,0,2,0
1600621752.02318,1282244,-130.3000030517578,2497,3,0,8,0
1600621758.87265,1284845,-760.0,2500,0,2,99,0
1600621766.488286,1287768,-3980.0,2500,0,2,421,0
1600621773.014773,1290270,230.0,2500,0,1,1,0
1600621779.492177,1292802,-770.7000122070312,2493,7,0,32,0
1600621786.31246,1295516,-1900.0,2500,0,0,214,1
1600621792.666344,1298019,220.0,2500,0,3,0,0
1600621799.290454,1300525,190.0,2500,0,0,6,0
1600621805.606484,1303033,170.0,2500,0,1,7,0
1600621812.221886,1305534,240.0,2500,0,1,0,0
1600621818.898323,1308034,250.0,2500,0,0,0,0
1600621825.177033,1310562,-29.999996185302734,2500,0,28,0,0
1600621831.8168051,1313063,240.0,2500,0,1,0,0
1600621838.2326999,1315564,240.0,2500,0,1,0,0
1600621844.769654,1318070,190.0,2500,0,6,0,0
1600621853.65327,1321648,-11571.0,2500,0,15,1063,4
1600621859.808667,1324148,250.0,2500,0,0,0,0
1600621866.348174,1326649,240.0,2500,0,1,0,0
1600621872.9828212,1329268,-940.0,2500,0,119,0,0
1600621882.350173,1332856,-11230.599609375,2500,0,1088,0,0
1600621888.9586601,1335359,220.0,2500,0,3,0,0
1600621895.74223,1338066,-2020.199951171875,2500,0,3,204,0
1600621902.4646971,1340566,240.0,2500,0,0,0,1
1600621909.3368871,1343336,-2650.199951171875,2500,0,1,269,0
1600621916.330147,1346142,-3150.300048828125,2500,0,3,303,4
1600621922.8895879,1348643,240.0,2500,0,1,0,0
1600621929.4591029,1351183,-210.0,2500,0,0,40,6
1600621935.932873,1353732,-290.0,2500,0,49,0,5
