wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1602430446.252789,1372179,-870.2000122070312,2498,2,1,76,15
1602430452.998441,1374709,-930.7000122070312,2493,7,1,29,18
1602430460.628115,1377229,-19.9999942779541,2500,0,3,17,7
1602430468.736879,1380076,-3260.0,2500,0,3,344,4
1602430475.979289,1382872,-2760.0,2500,0,0,296,5
1602430482.590676,1385422,-250.0,2500,0,0,50,0
1602430489.546422,1387992,-470.0,2500,0,0,70,2
1602430496.2201788,1390495,220.0,2500,0,0,3,0
1602430503.157853,1392999,210.0,2500,0,2,2,0
1602430511.7107022,1395811,-2870.0,2500,0,2,310,0
1602430519.0256908,1398365,-290.0,2500,0,0,54,0
1602430526.49933,1400962,-720.0,2500,0,0,97,0
1602430533.235748,1403489,-19.999996185302734,2500,0,1,26,0
1602430540.240254,1405994,200.0,2500,0,2,3,0
1602430547.589472,1408579,-600.0,2500,0,0,85,0
1602430554.984371,1411157,-530.0,2500,0,0,78,0
1602430562.2890902,1413665,170.0,2500,0,1,7,0
1602430568.905767,1416185,-480.5,2495,5,0,20,3
1602430576.945515,1419101,-4210.2998046875,2498,2,0,416,0
1602430584.036887,1421626,-1111.0999755859375,2489,11,1,24,1
1602430590.7999501,1424186,-1371.0,2490,10,18,42,2
1602430597.394976,1426692,89.9000015258789,2499,1,0,6,0
1602430604.130518,1429289,-920.2000122070312,2498,2,3,94,0
1602430610.563138,1431805,-310.3999938964844,2496,4,5,11,0
1602430617.323423,1434311,190.0,2500,0,0,6,0
1602430624.151606,1436814,200.0,2500,0,1,2,2
1602430630.705666,1439316,220.0,2500,0,2,0,1
1602430637.577263,1441838,30.000003814697266,2500,0,1,21,0
1602430644.8945322,1444605,-2420.0,2500,0,1,266,0
1602430651.744142,1447156,-260.0,2500,0,0,51,0
1602430658.8618639,1449699,-180.0,2500,0,1,42,0
1602430665.8441322,1452259,-350.0,2500,0,46,14,0
1602430672.768219,1454778,60.000003814697266,2500,0,1,18,0
1602430680.055019,1457294,80.00000762939453,2500,0,0,16,1
1602430687.957938,1460038,-2290.10009765625,2500,0,2,242,0
1602430696.0115578,1462596,-1140.800048828125,2492,8,0,58,1
1602430703.818707,1465100,210.0,2500,0,1,3,0
1602430710.949537,1467620,-450.5,2495,5,3,17,0
1602430718.1563609,1470149,-540.5,2495,5,1,28,0
1602430724.859361,1472661,29.90000343322754,2499,1,0,12,0
1602430731.527931,1475304,-1180.0,2500,0,2,141,0
1602430737.959473,1477824,50.000003814697266,2500,0,1,19,0
1602430744.7086651,1480354,-450.3999938964844,2496,4,0,30,0
1602430751.374325,1482894,-350.1999816894531,2498,2,2,38,0
1602430758.605769,1485572,-1730.199951171875,2498,2,4,174,0
1602430765.733811,1488094,30.000003814697266,2500,0,0,22,0
1602430773.068592,1490652,-330.0,2500,0,0,58,0
1602430780.22674,1493219,-420.0,2500,0,0,67,0
1602430787.108675,1495721,230.0,2500,0,0,2,0
1602430793.841253,1498295,-490.0,2500,0,1,73,0
