wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1600588649.39793,249538,-3000.699951171875,2493,7,13,205,37
1600588656.456532,252522,-5460.2998046875,2497,3,24,460,57
1600588662.983086,255209,-2520.39990234375,2496,4,27,160,50
1600588670.014685,258034,-4320.7998046875,2492,8,40,285,52
1600588676.881139,260852,-4801.39990234375,2486,14,58,260,47
1600588683.397341,263545,-2920.800048828125,2492,8,21,172,44
1600588690.332202,266278,-2940.10009765625,2499,1,12,221,76
1600588697.333236,269077,-3290.10009765625,2499,1,25,274,45
1600588703.965,271771,-3181.199951171875,2488,12,23,171,29
1600588710.139571,274316,-1300.5,2495,5,13,32,60
1600588716.4054348,276890,-1700.0,2500,0,31,43,121
1600588722.792456,279465,-1480.199951171875,2498,2,26,49,78
1600588729.1651342,282012,-1500.0,2500,0,12,35,128
1600588735.9368992,284840,-4740.89990234375,2491,9,17,311,81
1600588742.3043919,287407,-1560.0,2500,0,12,55,114
1600588748.625644,289958,-1310.199951171875,2498,2,13,38,85
1600588754.8220859,292503,-1060.0,2500,0,11,34,86
1600588761.025385,295077,-1000.0,2500,0,3,71,51
1600588767.28119,297642,-880.0,2500,0,9,56,48
1600588773.292647,300149,-290.0,2500,0,7,0,47
1600588779.838379,302757,-1240.0,2500,0,12,96,41
1600588786.2141461,305443,-2480.0,2500,0,11,175,87
1600588792.383633,308113,-2550.0,2500,0,10,160,110
1600588798.027085,310617,-910.0,2500,0,4,0,112
1600588804.137679,313128,-1460.0,2500,0,11,0,160
1600588809.869973,315638,-1420.0,2500,0,10,0,157
1600588816.1479292,318320,-3150.0,2500,0,15,167,158
1600588822.165392,320895,-1030.0,2500,0,17,58,53
1600588828.178726,323446,-520.0,2500,0,17,34,26
1600588834.1025422,325961,-39.999996185302734,2500,0,7,8,14
1600588840.1392992,328483,-590.0,2500,0,20,2,62
1600588846.72699,331354,-4290.0,2500,0,15,356,83
1600588852.690527,333863,-390.0,2500,0,9,0,55
1600588858.460835,336379,7.145106792449951e-06,2500,0,16,0,9
1600588864.442553,338887,10.000008583068848,2500,0,8,0,16
1600588870.3779168,341401,-1020.0,2500,0,10,4,113
1600588876.2047281,343909,-750.0,2500,0,6,2,92
1600588882.269747,346421,30.000003814697266,2500,0,5,7,10
1600588888.2991319,348933,130.0,2500,0,5,7,0
1600588894.008415,351468,-420.1999816894531,2498,2,6,29,12
1600588899.964656,353978,-109.99999237060547,2500,0,7,3,26
1600588905.894159,356500,-170.09999084472656,2499,1,8,14,10
1600588911.906174,359109,-1760.9000244140625,2491,9,6,103,2
1600588917.8812711,361680,-470.0,2500,0,9,62,1
1600588923.825723,364227,-1270.800048828125,2492,8,5,42,25
1600588929.814753,366731,-590.0,2500,0,4,0,80
1600588935.5793102,369239,-60.0,2500,0,8,0,23
1600588941.7854478,371903,-2280.0,2500,0,4,160,89
1600588947.7088199,374460,-1430.300048828125,2497,3,7,50,81
1600588954.454348,376993,-730.2999877929688,2497,3,6,27,35
1600588960.4038389,379497,-380.0,2500,0,1,3,59
1600588968.131606,382364,-3700.10009765625,2500,0,5,362,18
1600588975.485227,385078,-1990.0,2500,0,4,210,10
1600588982.3134952,387588,-190.0,2500,0,6,4,34
1600588988.923868,390244,-1980.199951171875,2498,2,2,154,47
1600588995.187428,392765,-770.5,2495,5,4,17,31
1600589001.2767339,395266,-200.0,2500,0,1,0,44
1600589007.284365,397828,-770.0,2500,0,1,61,40
1600589013.179827,400333,-29.999996185302734,2500,0,5,0,23
1600589019.2603872,402877,-270.0,2500,0,0,44,8
1600589025.3330429,405381,110.00000762939453,2500,0,3,1,10
1600589031.698014,408076,-2400.10009765625,2500,0,4,191,60
1600589038.670938,411015,-4830.0,2500,0,0,439,69
1600589044.467562,413516,-90.0,2500,0,1,0,33
1600589050.5171509,416018,100.00000762939453,2500,0,2,0,13
1600589056.163121,418558,-1200.0999755859375,2499,1,6,34,95
1600589062.4823601,421131,-1230.5,2495,5,2,71,25
1600589068.241871,423665,-260.0,2500,0,0,34,17
1600589074.331006,426188,-510.1000061035156,2499,1,2,21,43
1600589080.4458828,428692,20.000009536743164,2500,0,2,2,19
1600589086.2928598,431196,-330.0,2500,0,2,2,54
1600589092.595732,433832,-1820.0,2500,0,4,132,71
1600589098.4045382,436348,-800.0,2500,0,5,11,89
1600589104.509108,438855,-19.999998092651367,2500,0,7,0,20
1600589110.6044888,441359,200.0,2500,0,4,0,1
1600589116.7436821,443979,-970.0,2500,0,2,118,2
1600589122.828275,446489,110.0,2500,0,0,10,4
1600589128.989187,449028,-140.0,2500,0,2,37,0
1600589135.168488,451616,-630.0,2500,0,6,82,0
1600589140.937418,454122,-320.0,2500,0,4,2,51
1600589147.0242271,456627,-1280.0,2500,0,5,0,148
1600589152.813119,459127,-990.0,2500,0,0,0,124
1600589158.9315488,461634,-890.0,2500,0,7,0,107
1600589165.1777291,464178,-1750.0,2500,0,4,40,156
1600589170.8079948,466681,-110.0,2500,0,3,0,33
1600589177.398449,469429,-2480.0,2500,0,1,247,25
1600589183.48256,472051,-1140.0,2500,0,4,118,17
1600589189.545623,474560,30.000003814697266,2500,0,0,9,13
1600589195.573287,477062,190.0,2500,0,2,0,4
1600589201.38644,479566,210.0,2500,0,4,0,0
1600589207.931651,482261,-1800.0999755859375,2500,0,1,194,0
1600589213.933727,484763,-160.0,2500,0,2,0,39
1600589219.689894,487263,-780.0,2500,0,0,0,103
1600589225.824353,489776,-920.0,2500,0,3,10,104
1600589231.498261,492280,-830.0,2500,0,4,0,104
1600589239.042103,495453,-6990.2998046875,2500,0,3,670,21
1600589245.0504808,497953,-1210.0,2500,0,0,0,146
1600589251.099325,500487,-970.5,2495,5,2,32,38
1600589257.1910138,503128,-2160.89990234375,2491,9,2,139,10
1600589263.584594,505763,-2230.699951171875,2493,7,3,132,43
1600589269.348746,508280,-49.999996185302734,2500,0,0,17,13
1600589275.394069,510780,-20.0,2500,0,0,0,27
1600589281.47329,513282,210.0,2500,0,2,0,2
1600589289.958373,516784,-10760.900390625,2500,0,6,996,9
1600589296.301755,519437,-2870.10009765625,2500,0,9,144,149
1600589302.5540748,522025,-2150.0,2500,0,4,84,152
1600589308.439051,524529,-1700.0,2500,0,3,1,191
1600589314.60665,527059,-2300.0,2500,0,2,28,225
1600589320.764993,529620,-1820.0,2500,0,6,55,146
1600589330.211657,533471,-14800.599609375,2500,0,2,1349,94
1600589339.1558242,537190,-12520.2001953125,2500,0,2,1217,38
1600589345.2798789,539765,-1200.0,2500,0,1,74,70
1600589351.6341991,542338,-2330.0,2500,0,4,69,185
1600589357.4187012,544890,-1560.5,2495,5,2,50,79
1600589363.776559,547468,-1110.300048828125,2497,3,2,76,28
1600589369.511596,549989,-39.999996185302734,2500,0,4,17,8
1600589375.524083,552493,-150.0,2500,0,4,0,36
1600589381.300155,554994,-870.0,2500,0,1,0,111
1600589387.408333,557504,-670.0,2500,0,4,6,82
1600589393.769099,560234,-3080.10009765625,2500,0,4,226,93
1600589399.775655,562797,-510.0,2500,0,5,58,13
1600589405.9506738,565373,-740.0,2500,0,1,75,23
1600589412.018847,567898,3.725290298461914e-06,2500,0,0,25,0
1600589417.984046,570413,100.0,2500,0,1,14,0
1600589423.7080169,572917,210.0,2500,0,4,0,0
1600589429.675831,575479,-390.0,2500,0,1,61,2
1600589435.7006102,577984,-740.0,2500,0,1,4,94
1600589441.915784,580494,-680.0,2500,0,10,0,83
1600589447.557044,582996,-1110.0,2500,0,2,0,134
1600589453.635556,585498,-80.0,2500,0,2,0,31
1600589460.514551,588343,-3860.10009765625,2500,0,1,344,56
1600589466.5295491,590902,-690.0,2500,0,5,54,35
1600589472.557937,593413,-370.0,2500,0,8,3,51
1600589478.065731,595917,90.0,2500,0,4,0,12
1600589483.794374,598425,100.00000762939453,2500,0,2,6,7
1600589489.4195268,600929,140.0,2500,0,4,0,7
1600589495.441577,603430,210.0,2500,0,1,0,3
1600589501.341407,605933,200.0,2500,0,3,0,2
1600589507.5087621,608433,170.0,2500,0,0,0,8
1600589513.557647,610982,-570.0,2500,0,1,48,33
1600589519.7057762,613595,-1040.0,2500,0,2,111,16
1600589526.0657349,616295,-1750.0,2500,0,2,198,0
1600589532.118808,618802,180.0,2500,0,2,5,0
1600589538.1665568,621323,-90.0999984741211,2499,1,1,20,3
1600589543.928252,623823,180.0,2500,0,0,0,7
1600589549.849704,626333,130.0,2500,0,1,9,2
1600589555.981455,628941,-1410.0,2500,0,2,106,58
1600589562.1073148,631449,-600.0,2500,0,2,6,77
1600589567.866616,633953,-40.0,2500,0,4,0,25
1600589573.8448598,636471,-130.1999969482422,2498,2,2,16,0
1600589579.861172,639019,-330.1000061035156,2499,1,1,47,0
1600589585.806435,641526,79.9000015258789,2499,1,1,6,0
1600589591.89888,644045,-39.999996185302734,2500,0,0,19,10
1600589598.0723908,646600,-820.0,2500,0,1,54,52
1600589604.327224,649188,-650.0,2500,0,1,87,2
1600589610.4765792,651705,70.00000762939453,2500,0,0,17,1
1600589616.6238542,654236,-89.99999237060547,2500,0,3,28,3
1600589623.0043452,656982,-2350.10009765625,2500,0,1,245,4
1600589629.122039,659507,-9.999996185302734,2500,0,0,25,1
1600589635.298381,662008,210.0,2500,0,1,0,3
1600589642.272993,664631,-1100.0999755859375,2500,0,4,119,2
1600589648.590695,667156,-390.29998779296875,2497,3,2,23,9
1600589654.3771489,669661,99.9000015258789,2499,1,2,3,0
1600589661.1873112,672496,-3410.300048828125,2499,1,3,332,1
1600589668.231515,675353,-3500.10009765625,2500,0,1,356,8
1600589673.941622,677879,-150.0,2500,0,3,23,14
1600589680.1989639,680383,-20.000001907348633,2500,0,4,0,23
1600589686.2818391,682908,-19.999996185302734,2500,0,1,24,2
1600589692.352046,685444,-1080.9000244140625,2491,9,1,35,7
1600589698.5020008,688012,-980.5,2495,5,0,68,5
1600589704.468606,690536,-290.1999816894531,2498,2,1,23,10
1600589710.543245,693037,210.0,2500,0,1,0,3
1600589716.978166,695728,-1760.0999755859375,2500,0,1,190,0
1600589722.910471,698246,40.000003814697266,2500,0,1,17,3
1600589728.3367622,700746,250.0,2500,0,0,0,0
1600589734.70909,703626,-3670.10009765625,2500,0,0,380,2
1600589740.609684,706152,-220.0,2500,0,0,26,21
1600589746.903648,708769,-960.0,2500,0,2,115,4
1600589753.327313,711436,-1520.0999755859375,2500,0,0,167,0
1600589759.078156,713978,-270.1000061035156,2499,1,0,42,0
1600589765.83072,716710,-2170.10009765625,2499,1,1,231,0
1600589771.4324071,719224,9.900003433227539,2499,1,0,14,0
1600589777.934904,722030,-3540.699951171875,2494,6,1,305,3
1600589783.765248,724533,99.9000015258789,2499,1,2,1,2
1600589789.638208,727049,90.0,2500,0,4,12,0
1600589796.055089,729924,-3670.10009765625,2500,0,4,371,7
1600589801.770923,732428,-220.0,2500,0,4,0,43
1600589807.1798432,734930,-670.0,2500,0,2,0,90
1600589812.9848902,737434,-380.0,2500,0,4,0,59
1600589818.446292,739938,40.0000114440918,2500,0,4,0,17
1600589824.133313,742448,-280.0,2500,0,2,8,43
1600589829.920065,744995,-520.2999877929688,2497,3,16,31,0
1600589835.408445,747508,-830.9000244140625,2491,9,1,12,5
1600589841.131202,750010,-1020.0,2500,0,2,0,125
1600589846.8585548,752544,-220.0,2500,0,1,33,13
1600589852.385422,755044,200.0,2500,0,0,0,5
1600589858.1400928,757545,180.0,2500,0,1,0,6
1600589863.5309079,760049,210.0,2500,0,3,1,0
1600589869.287074,762550,240.0,2500,0,1,0,0
1600589874.816086,765053,150.0,2500,0,3,0,7
1600589880.547749,767553,240.0,2500,0,0,0,1
1600589886.260206,770095,-330.1000061035156,2499,1,7,35,6
1600589891.7707672,772597,190.0,2500,0,2,0,4
1600589897.5521438,775100,150.0,2500,0,3,0,7
1600589903.259665,777600,130.0,2500,0,0,0,12
1600589909.037339,780164,-990.5999755859375,2494,6,1,63,0
1600589914.538201,782667,210.0,2500,0,3,0,1
1600589920.255201,785181,110.0,2500,0,14,0,0
1600589925.959428,787836,-1800.5,2495,5,2,153,0
1600589931.745028,790346,-170.1999969482422,2498,2,3,7,12
1600589937.852433,792964,-2511.0,2490,10,0,118,58
1600589943.5399911,795528,-1810.0,2500,0,24,40,142
1600589949.010737,798034,-380.1000061035156,2499,1,5,1,47
1600589954.806678,800602,-550.0,2500,0,48,20,12
1600589960.6014621,803103,50.00000762939453,2500,0,1,0,19
1600589966.026603,805606,1.0564923286437988e-05,2500,0,3,0,22
1600589971.7697878,808106,90.00000762939453,2500,0,0,0,16
1600589977.306066,810607,110.00000762939453,2500,0,1,0,13
1600589983.98618,813663,-5630.2998046875,2500,0,2,554,2
1600589989.832449,816165,210.0,2500,0,2,0,2
1600589995.3301919,818667,180.0,2500,0,2,0,5
1600590001.0707772,821169,200.0,2500,0,2,0,3
1600590006.8486998,823690,20.000003814697266,2500,0,3,18,2
1600590012.694746,826281,-860.2000122070312,2498,2,4,87,0
1600590019.14226,829277,-6470.10009765625,2500,0,0,496,166
1600590024.985478,831789,-2680.0,2500,0,0,12,281
1600590030.533658,834299,-5030.0,2500,0,0,10,518
1600590036.624774,836970,-7030.0,2500,0,2,169,557
1600590042.3457549,839476,-5240.0,2500,0,3,3,543
1600590048.15077,842007,-6410.0,2500,0,2,29,635
1600590053.635247,844533,-5360.0,2500,0,0,26,535
1600590059.385654,847051,-5690.0,2500,0,1,17,576
1600590065.227735,849609,-5200.0,2500,0,0,58,487
1600590071.0407732,852120,-6090.0,2500,0,1,10,623
1600590076.5918798,854652,-6340.0,2500,0,0,32,627
1600590082.62753,857301,-6580.0,2500,0,1,148,534
1600590088.6059892,859930,-5190.0,2500,0,2,127,415
1600590094.4056141,862574,-6430.0,2500,0,1,143,524
1600590100.412014,865205,-6300.0,2500,0,0,131,524
1600590106.125401,867779,-5230.0,2500,0,1,73,474
1600590111.978455,870279,-4140.0,2500,0,0,0,439
1600590117.704261,872859,-2890.0,2500,0,1,79,234
1600590123.387697,875398,-350.0,2500,0,0,39,21
1600590129.145063,877954,-310.0,2500,0,0,56,0
1600590134.9736161,880637,-2160.199951171875,2498,2,2,181,38
1600590141.505423,883460,-4341.0,2490,10,5,318,36
1600590147.7963588,886325,-3820.10009765625,2499,1,4,361,32
1600590153.937103,888995,-3201.300048828125,2487,13,4,166,45
1600590159.6404731,891596,-2190.699951171875,2493,7,8,93,73
1600590165.4027169,894108,-2490.0,2500,0,3,9,262
1600590171.223525,896669,-2940.10009765625,2499,1,18,43,248
1600590176.644098,899176,-2020.0,2500,0,7,0,220
1600590182.3389492,901710,-2200.0,2500,0,34,0,211
1600590188.186982,904230,-1930.0,2500,0,7,13,198
1600590194.246845,906908,-2160.0,2500,0,4,174,63
1600590199.962582,909449,-1190.699951171875,2493,7,17,24,33
1600590206.057833,912128,-3230.800048828125,2492,8,54,125,89
1600590211.8714821,914759,-3520.300048828125,2497,3,54,77,216
1600590217.552089,917274,-2480.39990234375,2496,4,14,1,218
1600590223.299437,919851,-2730.0,2500,0,22,55,221
1600590229.1490188,922374,-1930.0,2500,0,16,7,195
1600590234.8906,925025,-5241.2001953125,2488,12,15,136,278
1600590240.9680269,927634,-2530.699951171875,2493,7,27,82,99
1600590246.561665,930174,-1190.0,2500,0,9,31,104
1600590252.69438,932764,-1960.0,2500,0,8,82,131
1600590258.174232,935270,-1750.0,2500,0,6,0,194
1600590263.9290612,937800,-2120.89990234375,2491,9,11,19,117
1600590269.701789,940349,-2140.0,2500,0,19,30,190
1600590275.572595,942926,-2100.0,2500,0,47,30,158
1600590281.571729,945547,-2890.0,2500,0,115,6,193
1600590287.373394,948111,-2521.10009765625,2489,11,7,57,103
1600590293.199997,950760,-2810.89990234375,2491,9,1,148,67
1600590298.912703,953321,-1800.0,2500,0,50,11,144
1600590304.6285708,955864,-2170.0,2500,0,43,0,199
1600590310.7718248,958465,-3200.60009765625,2494,6,29,72,184
1600590316.221282,961002,-1970.0,2500,0,3,34,185
1600590321.9132109,963516,-1370.0,2500,0,10,4,148
1600590327.754128,966053,-1530.0,2500,0,16,21,141
1600590333.798142,968809,-3730.0,2500,0,256,0,142
1600590339.525356,971310,-1020.0,2500,0,1,0,126
1600590345.036991,973813,-1840.0,2500,0,3,0,206
1600590350.910958,976317,-1990.0,2500,0,4,0,220
1600590356.6518898,978822,-3190.0,2500,0,5,0,339
1600590362.14093,981332,-2530.0,2500,0,10,0,268
1600590367.951156,983849,-3140.0,2500,0,17,0,322
1600590373.3533828,986364,-3210.0,2500,0,15,0,331
1600590379.046752,988875,-3240.0,2500,0,4,7,338
1600590384.876618,991392,-3360.0,2500,0,9,8,344
1600590390.662497,994016,-3390.0,2500,0,6,118,240
1600590396.799795,996666,-2300.0,2500,0,1,149,105
1600590402.487309,999173,-1150.0,2500,0,3,4,133
1600590407.953168,1001714,-2040.0,2500,0,2,39,188
1600590413.7787719,1004279,-2820.10009765625,2499,1,51,14,232
1600590419.507266,1006819,-1440.0999755859375,2499,1,12,28,119
1600590425.349359,1009356,-1840.0,2500,0,2,35,172
1600590431.158091,1011965,-2920.699951171875,2493,7,8,101,138
1600590437.801655,1014846,-5270.2998046875,2499,1,25,356,141
1600590443.516738,1017367,-1690.0999755859375,2499,1,2,19,163
1600590449.320811,1019904,-1730.0,2500,0,6,31,161
1600590455.076638,1022490,-2860.300048828125,2497,3,19,67,195
1600590460.770912,1025108,-3690.60009765625,2494,6,56,62,216
1600590466.6129332,1027654,-2580.39990234375,2496,4,23,23,197
1600590472.3701801,1030159,-1530.0,2500,0,5,0,173
1600590477.809073,1032666,-2440.0,2500,0,6,1,262
1600590483.660529,1035196,-2910.5,2495,5,10,20,236
1600590489.50478,1037730,-3650.699951171875,2493,7,16,18,286
1600590494.940373,1040249,-2300.0,2500,0,6,13,236
1600590500.718064,1042762,-1330.0,2500,0,13,0,145
1600590506.5580668,1045270,-209.99998474121094,2500,0,4,4,38
1600590512.082915,1047787,-169.99998474121094,2500,0,17,0,25
1600590518.250721,1050471,-3420.800048828125,2492,8,4,180,103
1600590524.032514,1052986,-1620.0,2500,0,15,0,172
1600590529.670847,1055555,-2270.0,2500,0,64,5,183
1600590535.5195909,1058074,-2190.5,2495,5,13,6,175
1600590541.039944,1060592,-1790.0999755859375,2499,1,17,1,176
1600590546.7409039,1063127,-1750.5,2495,5,34,1,115
1600590552.834552,1065763,-2760.199951171875,2498,2,58,78,145
1600590558.985169,1068449,-3470.60009765625,2494,6,121,65,126
1600590564.819505,1071069,-2410.300048828125,2497,3,7,113,116
1600590570.655545,1073596,-2830.60009765625,2494,6,20,7,221
1600590577.512197,1076621,-6780.2998046875,2497,3,462,63,148
1600590582.916409,1079128,-1470.0,2500,0,7,0,165
1600590588.60862,1081643,-1220.0,2500,0,15,0,132
1600590594.356725,1084171,-2260.199951171875,2498,2,5,23,203
1600590599.848043,1086695,-1190.4000244140625,2496,4,4,20,80
1600590605.9410088,1089284,-2120.199951171875,2498,2,14,75,128
1600590611.406214,1091814,-940.4000244140625,2496,4,9,21,49
1600590617.3485172,1094457,-2981.0,2490,10,41,102,80
1600590623.126477,1097026,-3270.0,2500,0,52,17,283
1600590628.952775,1099536,-2180.0,2500,0,10,0,233
1600590634.517169,1102061,-2390.300048828125,2497,3,4,21,209
1600590640.307704,1104576,-2090.199951171875,2498,2,4,11,199
1600590646.0500789,1107085,-380.0,2500,0,8,1,54
1600590651.5204449,1109592,-330.0,2500,0,7,0,51
1600590657.4080682,1112097,-330.0,2500,0,5,0,53
1600590663.2509,1114625,-1010.0,2500,0,28,0,98
1600590668.7721229,1117131,-470.0,2500,0,6,0,66
1600590674.468549,1119637,-660.0,2500,0,6,0,85
1600590680.016499,1122140,-610.0,2500,0,2,1,83
1600590685.811383,1124643,-760.0,2500,0,3,0,98
1600590692.041213,1127536,-5690.0,2500,0,4,389,201
1600590697.8040042,1130041,-4030.0,2500,0,5,0,423
1600590703.563872,1132546,-9230.0,2500,0,5,0,943
1600590708.9926589,1135052,-9370.0,2500,0,6,0,956
1600590714.826553,1137556,-8230.0,2500,0,4,0,844
1600590720.3313339,1140063,-7660.0,2500,0,7,0,784
1600590726.185858,1142570,-6430.0,2500,0,4,3,661
1600590732.0160398,1145098,-6880.0,2500,0,1,27,685
1600590737.538804,1147602,-6110.0,2500,0,4,0,632
1600590743.2403562,1150104,-7410.0,2500,0,2,0,764
1600590748.8044212,1152606,-7450.0,2500,0,2,0,768
1600590754.6214862,1155108,-5170.0,2500,0,2,0,540
1600590760.189794,1157612,-5330.0,2500,0,4,0,554
1600590765.974723,1160115,-4460.0,2500,0,3,0,468
1600590771.421185,1162618,-4900.0,2500,0,3,0,512
1600590777.171394,1165122,-2860.0,2500,0,4,0,307
1600590783.03869,1167624,-3600.0,2500,0,2,0,383
1600590788.51035,1170126,-4120.0,2500,0,2,0,435
1600590794.2893472,1172626,-5090.0,2500,0,0,0,534
1600590799.862433,1175127,-4540.0,2500,0,1,0,478
1600590805.700724,1177630,-5410.0,2500,0,3,0,563
1600590811.12308,1180135,-5370.0,2500,0,5,0,557
1600590816.96736,1182646,-8630.0,2500,0,11,0,877
1600590822.833694,1185181,-8620.0,2500,0,35,0,852
1600590828.3332071,1187711,-8660.0,2500,0,30,0,861
1600590834.171294,1190233,-7100.0,2500,0,22,0,713
1600590840.149648,1192742,-6900.0,2500,0,9,0,706
1600590845.9664268,1195247,-10080.0,2500,0,5,0,1028
1600590851.878859,1197758,-10130.0,2500,0,8,3,1027
1600590857.697278,1200258,-10100.0,2500,0,0,0,1035
1600590863.251489,1202767,-9050.0,2500,0,9,0,921
1600590869.067541,1205269,-7550.0,2500,0,2,0,778
1600590874.62802,1207800,-6960.0,2500,0,2,29,690
1600590880.462413,1210304,-2960.0,2500,0,2,2,317
1600590886.1863291,1212847,-2040.0,2500,0,39,4,186
1600590891.948719,1215397,-2710.0,2500,0,50,0,246
1600590898.380024,1218275,-5650.2001953125,2498,2,312,66,192
1600590904.557267,1220966,-5021.2001953125,2488,12,28,163,216
1600590910.6934211,1223596,-3900.0,2500,0,7,123,285
1600590916.393606,1226143,-3280.0,2500,0,10,37,306
1600590921.8553312,1228654,-3500.0,2500,0,6,5,364
1600590927.6395268,1231163,-2940.0,2500,0,2,7,310
1600590933.338239,1233668,-2860.0,2500,0,5,0,306
1600590938.7633832,1236174,-2220.0,2500,0,6,0,241
1600590944.529591,1238677,-3060.0,2500,0,3,0,328
1600590950.255774,1241281,-4260.0,2500,0,11,93,347
1600590956.0280561,1243811,-2990.10009765625,2499,1,11,19,284
1600590961.6831071,1246333,-3370.0,2500,0,22,0,340
1600590967.844728,1248908,-2910.0,2500,0,64,11,241
1600590973.5462341,1251461,-2870.10009765625,2499,1,25,28,249
1600590979.384793,1254063,-3170.5,2495,5,44,58,190
1600590985.499734,1256773,-4451.0,2490,10,18,192,160
1600590993.305307,1260166,-11711.7998046875,2482,18,33,860,123
1600590999.6887019,1263092,-5940.2998046875,2497,3,25,401,163
1600591005.818451,1265679,-2550.300048828125,2497,3,19,68,163
1600591011.263594,1268211,-1670.0,2500,0,5,27,160
1600591017.339097,1270870,-3731.10009765625,2489,11,20,139,129
1600591023.4779708,1273596,-4641.5,2485,15,7,219,113
1600591029.603195,1276263,-3691.300048828125,2487,13,1,166,97
1600591035.710758,1278857,-2611.0,2490,10,6,88,92
1600591041.5538821,1281516,-3420.800048828125,2492,8,3,156,128
