2500,0,0,26,0
2500,0,4,26,0
2500,0,4,61,0
2500,0,2,12,0
2500,0,3,61,0
2500,0,1,3,0
2500,0,3,76,0
2500,0,3,132,0
2500,0,3,57,0
2500,0,0,26,0
2500,0,2,38,0
2500,0,3,343,0
2500,0,1,218,0
2500,0,2,186,0
2500,0,4,26,0
2500,0,1,168,0
2500,0,1,23,0
2500,0,3,48,0
2500,0,1,4,0
2500,0,1,54,0
2500,0,1,240,0
2500,0,2,40,0
2500,0,2,356,0
2500,0,1,36,0
2500,0,3,180,0
2500,0,2,56,0
2500,0,2,159,0
2500,0,2,151,0
2500,0,3,249,0
2500,0,0,186,0
2500,0,1,206,0
2499,1,1,326,0
2497,3,1,75,0
2500,0,1,42,0
2500,0,4,14,3
2494,6,3,335,0
2500,0,1,26,0
2500,0,3,2,0
2500,0,0,23,0
2500,0,3,21,0
2500,0,3,31,0
2500,0,2,2,0
2491,9,3,217,0
2495,5,0,159,0
2500,0,4,557,0
2493,7,4,159,1
2500,0,0,4,0
2500,0,0,0,0
2500,0,0,0,0
2500,0,0,8,0
2500,0,0,0,0
2500,0,2,2,2
2500,0,0,31,0
2500,0,2,9,0
2500,0,1,3,0
2500,0,0,1168,0
2500,0,8,11,0
2500,0,2,311,0
2500,0,7,27,0
2500,0,1,228,0
2500,0,1,124,0
2500,0,1,420,0
2500,0,0,1,0
2500,0,0,145,0
2500,0,5,206,0
2500,0,2,95,0
2500,0,1,3,0
2500,0,1,99,0
2500,0,1,70,0
2500,0,1,88,0
2500,0,3,46,0
2500,0,2,0,0
2500,0,1,3,0
2500,0,1,8,1
2500,0,3,21,0
2496,4,2,735,0
2500,0,6,318,0
2500,0,1,191,2
2499,1,0,516,0
2500,0,18,816,1
2500,0,4,155,0
2499,1,1,17,0
2494,6,3,45,0
2500,0,1,8,0
2497,3,6,97,0
2487,13,12,102,0
2488,12,2,7,0
2497,3,1,26,0
2500,0,0,1,0
2500,0,0,1,0
2500,0,0,4,0
2500,0,0,4,0
2500,0,0,5,0
2500,0,2,77,0
2500,0,0,17,0
2500,0,0,40,0
2500,0,2,3,0
2500,0,2,44,0
2500,0,1,37,0
2500,0,1,19,0
2500,0,2,0,0
2500,0,1,0,0
2500,0,12,57,0
2500,0,0,0,0
2500,0,3,85,17
2500,0,1,20,0
2500,0,2,0,0
2500,0,0,0,7
2500,0,4,0,0
2500,0,2,37,4
2500,0,2,1,0
2500,0,1,7,12
2500,0,0,575,4
2500,0,3,113,2
2500,0,4,56,0
2500,0,0,115,0
2500,0,0,215,0
2500,0,1,23,0
2500,0,1,4,0
2500,0,0,9,0
2500,0,0,50,0
2500,0,0,89,2
2498,2,2,52,8
2500,0,2,77,14
2500,0,0,154,3
2500,0,1,356,2
2500,0,1,91,0
2500,0,1,39,0
2496,4,1,121,0
2500,0,2,39,0
2500,0,1,54,0
2500,0,2,112,0
2500,0,0,151,0
2498,2,2,234,0
2500,0,1,157,0
2500,0,0,64,0
2498,2,3,179,0
2500,0,1,28,0
2500,0,2,38,0
2500,0,2,71,0
2500,0,0,242,0
2478,22,2,57,0
2497,3,1,14,0
2498,2,1,17,0
2488,12,2,50,0
2500,0,2,7,0
2497,3,1,18,1
2491,9,0,94,0
2500,0,0,1,0
2500,0,1,4,1
2500,0,3,58,0
2495,5,0,59,0
2497,3,6,133,0
2500,0,1,0,0
2500,0,3,5,1
2500,0,1,4,0
2500,0,0,199,0
2500,0,1,9,0
2500,0,1,155,4
2500,0,0,46,0
2500,0,0,3,1
2500,0,1,47,0
2500,0,2,18,0
2500,0,1,105,1
2500,0,3,98,0
2500,0,0,99,0
2500,0,1,70,0
2500,0,3,606,0
2500,0,1,37,0
2500,0,8,176,0
2500,0,2,63,0
2500,0,1,33,0
2500,0,2,22,0
2500,0,1,13,1
2497,3,3,116,0
2500,0,0,11,6
2498,2,1,31,6
2498,2,2,3,10
2498,2,3,51,5
2500,0,0,112,0
2496,4,2,33,0
2500,0,0,3,3
2497,3,2,19,18
2495,5,1,46,0
2498,2,1,76,15
2493,7,1,29,18
2500,0,3,17,7
2500,0,3,344,4
2500,0,0,296,5
2500,0,0,50,0
2500,0,0,70,2
2500,0,0,3,0
2500,0,2,2,0
2500,0,2,310,0
2500,0,0,54,0
2500,0,0,97,0
2500,0,1,26,0
2500,0,2,3,0
2500,0,0,85,0
2500,0,0,78,0
2500,0,1,7,0
2495,5,0,20,3
2498,2,0,416,0
2489,11,1,24,1
2490,10,18,42,2
2499,1,0,6,0
2498,2,3,94,0
2496,4,5,11,0
2500,0,0,6,0
2500,0,1,2,2
2500,0,2,0,1
2500,0,1,21,0
2500,0,1,266,0
2500,0,0,51,0
2500,0,1,42,0
2500,0,46,14,0
2500,0,1,18,0
2500,0,0,16,1
2500,0,2,242,0
2492,8,0,58,1
2500,0,1,3,0
2495,5,3,17,0
2495,5,1,28,0
2499,1,0,12,0
2500,0,2,141,0
2500,0,1,19,0
2496,4,0,30,0
2498,2,2,38,0
2498,2,4,174,0
2500,0,0,22,0
2500,0,0,58,0
2500,0,0,67,0
2500,0,0,2,0
2500,0,1,73,0
