2461,39,5638,2679,0
2439,61,3729,1831,23
2463,37,2570,1163,39
2460,40,1764,948,121
2442,58,1725,1618,94
2461,39,1650,1138,72
2448,52,1498,1049,63
2484,16,958,640,92
2486,14,804,763,96
2492,8,718,277,136
2470,30,585,991,140
2495,5,416,178,183
2489,11,340,619,171
2468,32,411,1398,221
2495,5,325,199,303
2489,11,309,431,360
2494,6,262,525,335
2485,15,367,1327,209
2490,10,266,288,174
2490,10,354,3048,88
2499,1,273,443,106
2500,0,146,350,355
2500,0,75,41,300
2495,5,148,1655,193
2500,0,73,285,344
2500,0,65,128,265
2493,7,65,245,284
2499,1,97,379,226
2499,1,70,578,341
2497,3,65,294,223
2498,2,44,71,237
2499,1,83,368,130
2496,4,70,190,58
2500,0,31,44,89
2498,2,40,278,146
2498,2,28,286,216
2495,5,33,179,94
2499,1,29,455,132
2500,0,23,599,151
2496,4,42,2391,208
2500,0,16,0,200
2500,0,10,0,166
2500,0,12,0,147
2500,0,28,9,150
2500,0,14,117,204
2500,0,27,153,149
2500,0,26,20,160
2496,4,49,321,236
2499,1,28,168,124
2500,0,27,119,162
2497,3,29,11,174
2498,2,30,52,112
2500,0,30,28,146
2500,0,45,133,94
2500,0,38,6,68
2500,0,40,55,84
2500,0,25,7,136
2500,0,20,0,113
2500,0,44,266,87
2500,0,31,378,59
2500,0,21,59,137
2500,0,6,0,250
2500,0,6,1,413
2500,0,13,3541,329
2500,0,25,509,241
2500,0,10,0,208
2500,0,11,57,288
2500,0,6,86,256
2500,0,14,0,224
2500,0,9,48,228
2500,0,59,193,86
2488,12,25,269,71
2497,3,27,227,43
2493,7,13,205,37
2497,3,24,460,57
2496,4,27,160,50
2492,8,40,285,52
2486,14,58,260,47
2492,8,21,172,44
2499,1,12,221,76
2499,1,25,274,45
2488,12,23,171,29
2495,5,13,32,60
2500,0,31,43,121
2498,2,26,49,78
2500,0,12,35,128
2491,9,17,311,81
2500,0,12,55,114
2498,2,13,38,85
2500,0,11,34,86
2500,0,3,71,51
2500,0,9,56,48
2500,0,7,0,47
2500,0,12,96,41
2500,0,11,175,87
2500,0,10,160,110
2500,0,4,0,112
2500,0,11,0,160
2500,0,10,0,157
2500,0,15,167,158
2500,0,17,58,53
2500,0,17,34,26
2500,0,7,8,14
2500,0,20,2,62
2500,0,15,356,83
2500,0,9,0,55
2500,0,16,0,9
2500,0,8,0,16
2500,0,10,4,113
2500,0,6,2,92
2500,0,5,7,10
2500,0,5,7,0
2498,2,6,29,12
2500,0,7,3,26
2499,1,8,14,10
2491,9,6,103,2
2500,0,9,62,1
2492,8,5,42,25
2500,0,4,0,80
2500,0,8,0,23
2500,0,4,160,89
2497,3,7,50,81
2497,3,6,27,35
2500,0,1,3,59
2500,0,5,362,18
2500,0,4,210,10
2500,0,6,4,34
2498,2,2,154,47
2495,5,4,17,31
2500,0,1,0,44
2500,0,1,61,40
2500,0,5,0,23
2500,0,0,44,8
2500,0,3,1,10
2500,0,4,191,60
2500,0,0,439,69
2500,0,1,0,33
2500,0,2,0,13
2499,1,6,34,95
2495,5,2,71,25
2500,0,0,34,17
2499,1,2,21,43
2500,0,2,2,19
2500,0,2,2,54
2500,0,4,132,71
2500,0,5,11,89
2500,0,7,0,20
2500,0,4,0,1
2500,0,2,118,2
2500,0,0,10,4
2500,0,2,37,0
2500,0,6,82,0
2500,0,4,2,51
2500,0,5,0,148
