2464,36,5952,2489,5
2440,60,4245,2499,7
2443,57,2960,1097,38
2472,28,2422,973,117
2465,35,2092,785,72
2463,37,1762,956,102
2455,45,1510,1034,96
2474,26,1109,972,106
2477,23,925,403,167
2478,22,720,347,216
2473,27,624,706,272
2475,25,631,835,181
2483,17,702,771,120
2476,24,593,680,171
2487,13,562,524,197
2494,6,405,224,331
2490,10,339,145,267
2493,7,299,120,179
2490,10,281,528,164
2496,4,185,198,172
2497,3,126,65,128
2500,0,115,15,135
2496,4,137,717,166
2498,2,107,817,158
2500,0,98,193,308
2499,1,82,439,396
2496,4,131,452,244
2500,0,38,9,305
2500,0,41,1,272
2500,0,37,45,222
2500,0,38,1,198
2500,0,40,4,190
2500,0,32,0,170
2500,0,28,5,151
2500,0,26,27,225
2500,0,31,25,321
2500,0,34,42,200
2500,0,39,15,123
2500,0,20,231,252
2497,3,23,179,496
2500,0,26,183,365
2500,0,18,4,290
2500,0,21,8,165
2500,0,15,0,87
2497,3,22,179,82
2498,2,41,321,59
2495,5,67,160,36
2500,0,35,13,72
2496,4,34,288,111
2497,3,21,271,92
2497,3,34,419,70
2494,6,24,225,27
2500,0,39,280,63
2498,2,21,82,34
2500,0,19,341,44
2490,10,30,189,90
2500,0,44,12,98
2499,1,30,118,56
2499,1,22,24,66
2500,0,38,571,71
2500,0,16,72,61
2498,2,21,98,59
2495,5,36,273,126
2500,0,39,147,240
2500,0,12,22,200
2500,0,25,224,189
2500,0,15,130,121
2500,0,15,1541,92
2500,0,21,277,169
2500,0,18,85,118
2500,0,20,860,90
2500,0,21,353,136
2500,0,24,128,69
2500,0,16,78,64
2500,0,15,0,92
2500,0,8,0,79
2500,0,18,12,147
2500,0,16,45,78
2500,0,23,224,54
2500,0,21,3,50
2500,0,12,15,56
2498,2,12,160,77
2496,4,13,470,49
2499,1,4,30,37
2500,0,8,1,35
2500,0,7,110,51
2500,0,6,66,36
2495,5,8,54,42
2500,0,10,3,41
2500,0,8,0,40
2500,0,7,42,43
2500,0,8,97,39
2500,0,14,10,35
2500,0,17,104,43
2500,0,8,46,66
2500,0,6,73,87
2500,0,5,2,55
2500,0,10,92,61
2500,0,3,21,23
2500,0,1,330,45
2500,0,3,188,36
2500,0,7,136,12
2487,13,10,301,76
2499,1,11,227,108
2500,0,3,237,26
2496,4,10,664,32
2499,1,9,8,29
2500,0,11,1,37
2500,0,10,1,6
2500,0,5,35,38
2500,0,6,81,5
2500,0,4,28,0
2500,0,2,0,363
2500,0,9,10,269
2500,0,14,9,193
2500,0,10,2,106
2500,0,6,0,59
2500,0,19,0,127
2500,0,13,0,68
2500,0,8,8,118
2500,0,4,0,168
2500,0,2,0,203
2500,0,5,0,133
2500,0,4,185,19
2500,0,9,162,41
2500,0,6,115,26
2500,0,10,32,12
2500,0,6,122,14
2500,0,5,0,22
2500,0,3,38,13
2500,0,5,37,15
2500,0,2,83,57
2500,0,6,50,122
2500,0,1,65,61
2500,0,4,70,61
2500,0,5,52,68
2500,0,3,49,10
2500,0,4,23,3
2500,0,2,1,80
2500,0,1,340,71
2500,0,4,2,29
2500,0,5,38,9
2500,0,4,8,18
2500,0,1,46,8
2500,0,4,6,28
2500,0,1,71,4
2500,0,9,62,13
2500,0,1,21,9
2500,0,4,0,1
2500,0,5,0,9
2500,0,6,2,1
2500,0,7,0,80
2500,0,1,0,130
2500,0,34,1627,221
2500,0,4,955,166
2500,0,2,17,114
2500,0,2,0,57
2500,0,1,19,45
2500,0,3,10,23
2500,0,4,1,117
2500,0,9,13,61
2500,0,10,32,3
2500,0,2,17,77
2500,0,3,6,33
2500,0,5,3,33
2500,0,1,0,48
2500,0,6,172,24
2500,0,5,1512,20
2500,0,4,371,11
2500,0,4,779,15
2500,0,20,431,5
2500,0,5,1020,21
2500,0,6,320,9
2500,0,6,409,46
2500,0,9,698,12
2500,0,4,67,28
2500,0,4,103,8
2500,0,6,32,15
2500,0,10,239,12
2500,0,14,11,29
2500,0,5,0,48
2500,0,4,0,0
2500,0,3,0,42
2500,0,3,0,101
2500,0,4,0,76
2500,0,6,4,126
2500,0,2,0,131
2500,0,0,0,114
2500,0,1,681,135
2500,0,1,0,172
2500,0,3,14,53
2500,0,4,145,152
2500,0,5,12,58
2500,0,8,6,12
2500,0,5,46,16
2500,0,11,51,38
2500,0,3,49,6
2500,0,6,72,9
2500,0,4,0,4
2500,0,0,0,26
2500,0,3,8,3
2500,0,0,1,0
2500,0,0,6,0
2500,0,0,2,18
2500,0,0,1,33
2500,0,0,10,28
2500,0,2,2,4
2500,0,1,1,12
