2425,75,5168,2411,1
2452,48,4428,1787,6
2420,80,3172,1329,8
2443,57,2387,1774,12
2472,28,2085,1085,7
2486,14,1593,462,10
2489,11,1164,347,14
2488,12,894,252,34
2499,1,810,292,57
2490,10,590,986,44
2497,3,449,437,36
2490,10,436,848,39
2466,34,395,1119,12
2472,28,250,405,49
2469,31,429,1255,10
2470,30,409,1272,8
2491,9,342,433,8
2485,15,235,402,13
2485,15,185,1993,25
2484,16,236,725,16
2471,29,220,1129,18
2498,2,84,99,39
2494,6,107,1474,28
2474,26,127,1476,28
2469,31,95,1844,8
2480,20,97,1143,26
2496,4,79,891,46
2500,0,78,446,78
2478,22,160,1775,12
2494,6,126,1571,30
2484,16,75,1051,48
2488,12,42,2544,21
2477,23,72,1833,31
2499,1,42,546,69
2496,4,40,819,92
2497,3,54,722,64
2498,2,55,461,83
2492,8,95,688,75
2492,8,100,480,75
2491,9,89,1554,42
2467,33,61,1191,56
2450,50,87,819,13
2480,20,72,494,3
2500,0,87,327,14
2495,5,81,376,5
2496,4,122,593,31
2495,5,82,143,47
2499,1,48,364,16
2475,25,64,568,34
2500,0,39,95,5
2497,3,46,128,30
2498,2,26,74,47
2500,0,32,1584,50
2500,0,27,907,51
2500,0,27,13,70
2500,0,26,121,47
2500,0,23,329,55
2496,4,77,1157,40
2500,0,40,374,79
2500,0,22,66,41
2500,0,22,59,20
2500,0,24,0,22
2500,0,15,130,13
2500,0,16,404,11
2500,0,12,199,26
2498,2,22,252,30
2500,0,18,144,21
2500,0,12,0,21
2500,0,6,402,20
2500,0,8,147,26
2500,0,9,55,19
2500,0,5,33,29
2500,0,11,109,27
2500,0,7,76,29
2499,1,15,531,42
2500,0,12,25,25
2500,0,3,599,30
2500,0,6,0,30
2500,0,6,253,20
2500,0,3,13,37
2500,0,4,0,10
2500,0,7,10,30
2500,0,7,594,10
2500,0,4,12,10
2500,0,4,297,16
2500,0,4,55,17
2500,0,1,83,21
2500,0,3,677,19
2500,0,2,0,19
2500,0,3,0,21
2500,0,4,180,18
2500,0,2,60,20
2500,0,5,43,16
2500,0,2,82,2
2500,0,5,225,4
2500,0,4,40,6
2500,0,2,2,4
2500,0,5,1,1
2500,0,5,280,0
2500,0,3,9,4
2500,0,4,152,0
2500,0,5,1,2
2500,0,2,135,0
2500,0,6,23,9
2495,5,1,926,7
2500,0,7,649,18
2500,0,0,174,13
2500,0,2,105,2
2500,0,1,50,2
2500,0,5,0,8
2500,0,4,0,3
2500,0,1,83,0
2495,5,5,112,0
2500,0,7,16,0
2500,0,12,62,0
2500,0,6,11,0
2499,1,8,27,0
2500,0,4,56,16
2500,0,1,0,15
2500,0,0,0,7
2500,0,2,0,0
2500,0,3,13,0
2500,0,1,23,1
2500,0,3,8,0
2500,0,3,352,0
2496,4,1,7,7
2497,3,0,30,0
2500,0,3,17,0
2500,0,1,19,0
2499,1,5,23,4
2493,7,0,67,4
2496,4,2,65,3
2500,0,1,0,0
2500,0,0,8,0
2500,0,2,15,3
2500,0,0,0,1
2500,0,2,0,0
2500,0,2,34,0
2500,0,1,3,0
2500,0,1,33,0
2500,0,3,24,0
2500,0,2,35,0
2500,0,3,14,0
2499,1,3,9,0
2500,0,2,2,0
2500,0,0,52,4
2496,4,1,23,0
2500,0,0,0,2
2500,0,2,82,2
2500,0,1,28,0
2497,3,3,79,5
2500,0,0,89,1
2496,4,5,15,4
2500,0,4,10,7
2500,0,1,0,3
2500,0,0,0,0
2500,0,2,1,0
2500,0,4,45,1
2500,0,3,0,3
2500,0,0,37,0
2500,0,0,34,0
2500,0,3,3,2
